id,name,category,total_score,similarity_score,skill_match_score,matched_required,missing_required,matched_nice,missing_nice,job_terms_overlap
16533554,Candidate 16533554,INFORMATION-TECHNOLOGY,0.0021,0.0035,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
36805025,Candidate 36805025,BUSINESS-DEVELOPMENT,0.0021,0.0036,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
74816727,Candidate 74816727,TEACHER,0.0021,0.0034,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
34594746,Candidate 34594746,HEALTHCARE,0.0021,0.0035,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
59818742,Candidate 59818742,FINANCE,0.0021,0.0035,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
20544228,Candidate 20544228,ADVOCATE,0.0021,0.0035,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
21830565,Candidate 21830565,HR,0.0021,0.0036,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
36149549,Candidate 36149549,ENGINEERING,0.0021,0.0035,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
10062724,Candidate 10062724,HEALTHCARE,0.0021,0.0035,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
13774329,Candidate 13774329,DESIGNER,0.0021,0.0035,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
94503308,Candidate 94503308,CONSTRUCTION,0.0021,0.0035,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
35564026,Candidate 35564026,BANKING,0.0021,0.0036,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
47549345,Candidate 47549345,ENGINEERING,0.0021,0.0034,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
11289482,Candidate 11289482,BUSINESS-DEVELOPMENT,0.0021,0.0036,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
82738323,Candidate 82738323,AVIATION,0.0021,0.0036,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
34745915,Candidate 34745915,TEACHER,0.0021,0.0035,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
15226699,Candidate 15226699,DIGITAL-MEDIA,0.0021,0.0035,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
76530505,Candidate 76530505,FITNESS,0.0021,0.0034,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
36139251,Candidate 36139251,FITNESS,0.0021,0.0036,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
20330739,Candidate 20330739,DIGITAL-MEDIA,0.0021,0.0034,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
80275976,Candidate 80275976,BUSINESS-DEVELOPMENT,0.0021,0.0034,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
22556198,Candidate 22556198,CONSULTANT,0.0021,0.0035,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
17812897,Candidate 17812897,HR,0.0021,0.0036,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
11393213,Candidate 11393213,CONSTRUCTION,0.0021,0.0035,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
33176873,Candidate 33176873,HR,0.0021,0.0034,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
23985183,Candidate 23985183,AVIATION,0.0021,0.0035,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
23048999,Candidate 23048999,PUBLIC-RELATIONS,0.0021,0.0035,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
58048626,Candidate 58048626,AVIATION,0.0021,0.0035,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
11490673,Candidate 11490673,FINANCE,0.0021,0.0036,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
20230207,Candidate 20230207,TEACHER,0.0021,0.0035,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
41910253,Candidate 41910253,HEALTHCARE,0.0021,0.0036,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
17571262,Candidate 17571262,AUTOMOBILE,0.0021,0.0036,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
76454959,Candidate 76454959,FINANCE,0.0021,0.0035,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
27120528,Candidate 27120528,BANKING,0.002,0.0033,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
24703009,Candidate 24703009,ACCOUNTANT,0.002,0.0033,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
86322251,Candidate 86322251,TEACHER,0.002,0.0034,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
39142536,Candidate 39142536,BANKING,0.002,0.0034,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
12547982,Candidate 12547982,DESIGNER,0.002,0.0033,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
10984392,Candidate 10984392,CONSULTANT,0.002,0.0034,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
72136463,Candidate 72136463,FINANCE,0.002,0.0033,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
25128608,Candidate 25128608,CHEF,0.002,0.0033,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
19786924,Candidate 19786924,TEACHER,0.002,0.0033,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
74191424,Candidate 74191424,ADVOCATE,0.002,0.0033,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
23522150,Candidate 23522150,AUTOMOBILE,0.002,0.0033,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
28989677,Candidate 28989677,BANKING,0.002,0.0034,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
95085510,Candidate 95085510,FITNESS,0.002,0.0034,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
32265203,Candidate 32265203,CONSTRUCTION,0.002,0.0034,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
13593241,Candidate 13593241,ADVOCATE,0.002,0.0034,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
13264796,Candidate 13264796,ENGINEERING,0.002,0.0033,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
18354623,Candidate 18354623,DIGITAL-MEDIA,0.002,0.0033,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
69181350,Candidate 69181350,CONSULTANT,0.002,0.0033,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
10527994,Candidate 10527994,TEACHER,0.002,0.0034,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
15535408,Candidate 15535408,APPAREL,0.002,0.0033,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
19518606,Candidate 19518606,ADVOCATE,0.002,0.0033,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
39908485,Candidate 39908485,CONSTRUCTION,0.002,0.0034,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
37292350,Candidate 37292350,AGRICULTURE,0.002,0.0034,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
29564653,Candidate 29564653,HR,0.002,0.0033,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
11616482,Candidate 11616482,TEACHER,0.002,0.0033,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
24221960,Candidate 24221960,CHEF,0.002,0.0033,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
42427521,Candidate 42427521,AVIATION,0.002,0.0033,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
22452756,Candidate 22452756,AUTOMOBILE,0.002,0.0034,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
16861758,Candidate 16861758,HR,0.002,0.0033,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
25207620,Candidate 25207620,INFORMATION-TECHNOLOGY,0.002,0.0033,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
24402267,Candidate 24402267,HR,0.002,0.0033,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
64755882,Candidate 64755882,ENGINEERING,0.002,0.0033,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
91268638,Candidate 91268638,CHEF,0.002,0.0033,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
77638654,Candidate 77638654,FINANCE,0.002,0.0034,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
74849878,Candidate 74849878,FINANCE,0.002,0.0033,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
16203589,Candidate 16203589,CONSTRUCTION,0.002,0.0033,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
71576860,Candidate 71576860,CONSTRUCTION,0.002,0.0033,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
18001081,Candidate 18001081,TEACHER,0.002,0.0033,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
27710853,Candidate 27710853,BPO,0.002,0.0034,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
57601040,Candidate 57601040,CONSULTANT,0.002,0.0034,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
23814777,Candidate 23814777,HEALTHCARE,0.002,0.0033,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
14413148,Candidate 14413148,FINANCE,0.002,0.0034,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
63158213,Candidate 63158213,BPO,0.002,0.0033,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
25098739,Candidate 25098739,CONSTRUCTION,0.002,0.0034,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
18311419,Candidate 18311419,BUSINESS-DEVELOPMENT,0.002,0.0033,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
19201175,Candidate 19201175,INFORMATION-TECHNOLOGY,0.002,0.0033,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
28247753,Candidate 28247753,AGRICULTURE,0.002,0.0034,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
15484097,Candidate 15484097,DIGITAL-MEDIA,0.002,0.0034,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
37739183,Candidate 37739183,DIGITAL-MEDIA,0.002,0.0033,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
10504237,Candidate 10504237,TEACHER,0.0019,0.0032,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
31850269,Candidate 31850269,CONSTRUCTION,0.0019,0.0031,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
10694288,Candidate 10694288,HR,0.0019,0.0032,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
32802563,Candidate 32802563,ENGINEERING,0.0019,0.0032,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
31605080,Candidate 31605080,AVIATION,0.0019,0.0032,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
12239749,Candidate 12239749,AVIATION,0.0019,0.0032,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
10464113,Candidate 10464113,SALES,0.0019,0.0031,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
35121930,Candidate 35121930,APPAREL,0.0019,0.0031,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
29999135,Candidate 29999135,ACCOUNTANT,0.0019,0.0032,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
10554236,Candidate 10554236,ACCOUNTANT,0.0019,0.0032,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
24574164,Candidate 24574164,DIGITAL-MEDIA,0.0019,0.0032,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
36366044,Candidate 36366044,CHEF,0.0019,0.0031,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
14055988,Candidate 14055988,ACCOUNTANT,0.0019,0.0032,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
27213082,Candidate 27213082,BUSINESS-DEVELOPMENT,0.0019,0.0032,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
29208172,Candidate 29208172,BUSINESS-DEVELOPMENT,0.0019,0.0031,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
24709432,Candidate 24709432,CHEF,0.0019,0.0032,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
11152490,Candidate 11152490,AUTOMOBILE,0.0019,0.0031,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
31225895,Candidate 31225895,APPAREL,0.0019,0.0032,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
38108845,Candidate 38108845,FITNESS,0.0019,0.0032,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
24240349,Candidate 24240349,TEACHER,0.0019,0.0032,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
12897903,Candidate 12897903,CONSULTANT,0.0019,0.0031,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
18525641,Candidate 18525641,DIGITAL-MEDIA,0.0019,0.0031,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
19818707,Candidate 19818707,AVIATION,0.0019,0.0032,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
62071407,Candidate 62071407,ENGINEERING,0.0019,0.0031,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
36758947,Candidate 36758947,ARTS,0.0019,0.0032,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
12860543,Candidate 12860543,APPAREL,0.0019,0.0032,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
56286525,Candidate 56286525,FITNESS,0.0019,0.0032,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
15210069,Candidate 15210069,AUTOMOBILE,0.0019,0.0032,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
16103783,Candidate 16103783,PUBLIC-RELATIONS,0.0019,0.0031,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
11409460,Candidate 11409460,APPAREL,0.0019,0.0031,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
18171955,Candidate 18171955,SALES,0.0019,0.0032,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
11121498,Candidate 11121498,CHEF,0.0019,0.0032,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
14966165,Candidate 14966165,PUBLIC-RELATIONS,0.0019,0.0031,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
67631413,Candidate 67631413,AVIATION,0.0019,0.0032,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
16626724,Candidate 16626724,CONSTRUCTION,0.0019,0.0032,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
72231872,Candidate 72231872,HR,0.0019,0.0032,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
37001381,Candidate 37001381,HEALTHCARE,0.0019,0.0032,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
94047639,Candidate 94047639,CHEF,0.0019,0.0032,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
91635250,Candidate 91635250,INFORMATION-TECHNOLOGY,0.0019,0.0032,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
